2022-03-01 00:00:00,17,CEVICHE,2.0
2022-03-03 00:00:00,17,CEVICHE,4.0
2022-03-04 00:00:00,17,CEVICHE,5.0
2022-03-05 00:00:00,17,CEVICHE,6.0
2022-03-06 00:00:00,17,CEVICHE,1.0
2022-03-08 00:00:00,17,CEVICHE,1.0
2022-03-09 00:00:00,17,CEVICHE,2.0
2022-03-11 00:00:00,17,CEVICHE,6.0
2022-03-12 00:00:00,17,CEVICHE,5.0
2022-03-17 00:00:00,17,CEVICHE,2.0
2022-03-18 00:00:00,17,CEVICHE,4.0
2022-03-19 00:00:00,17,CEVICHE,3.0
2022-03-20 00:00:00,17,CEVICHE,3.0
2022-03-25 00:00:00,17,CEVICHE,2.0
2022-03-26 00:00:00,17,CEVICHE,4.0
2022-03-27 00:00:00,17,CEVICHE,2.0
2022-03-29 00:00:00,17,CEVICHE,1.0
2022-04-01 00:00:00,17,CEVICHE,3.0
2022-04-02 00:00:00,17,CEVICHE,4.0
2022-04-03 00:00:00,17,CEVICHE,3.0
2022-04-05 00:00:00,17,CEVICHE,1.0
2022-04-06 00:00:00,17,CEVICHE,1.0
2022-04-07 00:00:00,17,CEVICHE,3.0
2022-04-08 00:00:00,17,CEVICHE,1.0
2022-04-09 00:00:00,17,CEVICHE,2.0
2022-04-10 00:00:00,17,CEVICHE,3.0
2022-04-14 00:00:00,17,CEVICHE,3.0
2022-04-15 00:00:00,17,CEVICHE,5.0
2022-04-16 00:00:00,17,CEVICHE,6.0
2022-04-17 00:00:00,17,CEVICHE,2.0
2022-04-18 00:00:00,17,CEVICHE,2.0
2022-04-20 00:00:00,17,CEVICHE,2.0
2022-04-21 00:00:00,17,CEVICHE,1.0
2022-04-22 00:00:00,17,CEVICHE,3.0
2022-04-23 00:00:00,17,CEVICHE,2.0
2022-04-24 00:00:00,17,CEVICHE,2.0
2022-04-27 00:00:00,17,CEVICHE,2.0
2022-04-28 00:00:00,17,CEVICHE,1.0
2022-04-29 00:00:00,17,CEVICHE,2.0
2022-04-30 00:00:00,17,CEVICHE,1.0
2022-05-01 00:00:00,17,CEVICHE,1.0
2022-05-04 00:00:00,17,CEVICHE,1.0
2022-05-06 00:00:00,17,CEVICHE,2.0
2022-05-07 00:00:00,17,CEVICHE,2.0
2022-05-08 00:00:00,17,CEVICHE,1.0
2022-05-10 00:00:00,17,CEVICHE,1.0
2022-05-13 00:00:00,17,CEVICHE,5.0
2022-05-14 00:00:00,17,CEVICHE,6.0
2022-05-15 00:00:00,17,CEVICHE,1.0
2022-05-17 00:00:00,17,CEVICHE,2.0
2022-05-19 00:00:00,17,CEVICHE,2.0
2022-05-20 00:00:00,17,CEVICHE,7.0
2022-05-22 00:00:00,17,CEVICHE,4.0
2022-05-23 00:00:00,17,CEVICHE,2.0
2022-05-25 00:00:00,17,CEVICHE,1.0
2022-05-26 00:00:00,17,CEVICHE,1.0
2022-05-27 00:00:00,17,CEVICHE,1.0
2022-05-28 00:00:00,17,CEVICHE,2.0
2022-05-31 00:00:00,17,CEVICHE,2.0
2022-06-01 00:00:00,17,CEVICHE,3.0
2022-06-02 00:00:00,17,CEVICHE,1.0
2022-06-03 00:00:00,17,CEVICHE,6.0
2022-06-04 00:00:00,17,CEVICHE,6.0
2022-06-05 00:00:00,17,CEVICHE,1.0
2022-06-08 00:00:00,17,CEVICHE,1.0
2022-06-09 00:00:00,17,CEVICHE,3.0
2022-06-10 00:00:00,17,CEVICHE,7.0
2022-06-11 00:00:00,17,CEVICHE,11.0
2022-06-12 00:00:00,17,CEVICHE,2.0
2022-06-15 00:00:00,17,CEVICHE,1.0
2022-06-16 00:00:00,17,CEVICHE,1.0
2022-06-17 00:00:00,17,CEVICHE,3.0
2022-06-18 00:00:00,17,CEVICHE,5.0
2022-06-19 00:00:00,17,CEVICHE,1.0
2022-06-21 00:00:00,17,CEVICHE,2.0
2022-06-22 00:00:00,17,CEVICHE,4.0
2022-06-24 00:00:00,17,CEVICHE,1.0
2022-06-27 00:00:00,17,CEVICHE,1.0
2022-06-29 00:00:00,17,CEVICHE,1.0
2022-06-30 00:00:00,17,CEVICHE,5.0
2022-07-01 00:00:00,17,CEVICHE,1.0
2022-07-02 00:00:00,17,CEVICHE,4.0
2022-07-06 00:00:00,17,CEVICHE,1.0
2022-07-07 00:00:00,17,CEVICHE,1.0
2022-07-08 00:00:00,17,CEVICHE,5.0
2022-07-09 00:00:00,17,CEVICHE,4.0
2022-07-10 00:00:00,17,CEVICHE,4.0
2022-07-12 00:00:00,17,CEVICHE,2.0
2022-07-13 00:00:00,17,CEVICHE,3.0
2022-07-14 00:00:00,17,CEVICHE,4.0
2022-07-15 00:00:00,17,CEVICHE,7.0
2022-07-16 00:00:00,17,CEVICHE,6.0
2022-07-19 00:00:00,17,CEVICHE,2.0
2022-07-21 00:00:00,17,CEVICHE,4.0
2022-07-22 00:00:00,17,CEVICHE,7.0
2022-07-23 00:00:00,17,CEVICHE,8.0
2022-07-26 00:00:00,17,CEVICHE,6.0
2022-07-27 00:00:00,17,CEVICHE,4.0
2022-07-28 00:00:00,17,CEVICHE,4.0
2022-07-29 00:00:00,17,CEVICHE,6.0
2022-07-30 00:00:00,17,CEVICHE,6.0
2022-07-31 00:00:00,17,CEVICHE,3.0
2022-08-02 00:00:00,17,CEVICHE,5.0
2022-08-03 00:00:00,17,CEVICHE,3.0
2022-08-04 00:00:00,17,CEVICHE,5.0
2022-08-05 00:00:00,17,CEVICHE,9.0
2022-08-06 00:00:00,17,CEVICHE,6.0
2022-08-07 00:00:00,17,CEVICHE,2.0
2022-08-09 00:00:00,17,CEVICHE,5.0
2022-08-10 00:00:00,17,CEVICHE,6.0
2022-08-11 00:00:00,17,CEVICHE,2.0
2022-08-12 00:00:00,17,CEVICHE,1.0
2022-08-13 00:00:00,17,CEVICHE,4.0
2022-08-14 00:00:00,17,CEVICHE,2.0
2022-08-16 00:00:00,17,CEVICHE,5.0
2022-08-17 00:00:00,17,CEVICHE,3.0
2022-08-18 00:00:00,17,CEVICHE,4.0
2022-08-19 00:00:00,17,CEVICHE,5.0
2022-08-20 00:00:00,17,CEVICHE,8.0
2022-08-21 00:00:00,17,CEVICHE,2.0
2022-08-23 00:00:00,17,CEVICHE,3.0
2022-08-24 00:00:00,17,CEVICHE,3.0
2022-08-25 00:00:00,17,CEVICHE,2.0
2022-08-26 00:00:00,17,CEVICHE,2.0
2022-08-27 00:00:00,17,CEVICHE,5.0
2022-08-28 00:00:00,17,CEVICHE,1.0
2022-08-30 00:00:00,17,CEVICHE,2.0
2022-08-31 00:00:00,17,CEVICHE,2.0
2022-09-01 00:00:00,17,CEVICHE,1.0
2022-09-02 00:00:00,17,CEVICHE,2.0
2022-09-03 00:00:00,17,CEVICHE,6.0
2022-09-04 00:00:00,17,CEVICHE,3.0
2022-09-06 00:00:00,17,CEVICHE,3.0
2022-09-07 00:00:00,17,CEVICHE,1.0
2022-09-08 00:00:00,17,CEVICHE,3.0
2022-09-09 00:00:00,17,CEVICHE,3.0
2022-09-10 00:00:00,17,CEVICHE,3.0
2022-09-11 00:00:00,17,CEVICHE,2.0
2022-09-16 00:00:00,17,CEVICHE,3.0
2022-09-17 00:00:00,17,CEVICHE,2.0
2022-09-18 00:00:00,17,CEVICHE,1.0
2022-09-20 00:00:00,17,CEVICHE,1.0
2022-09-22 00:00:00,17,CEVICHE,1.0
2022-09-23 00:00:00,17,CEVICHE,2.0
2022-09-24 00:00:00,17,CEVICHE,8.0
2022-09-25 00:00:00,17,CEVICHE,2.0
2022-09-27 00:00:00,17,CEVICHE,2.0
2022-09-30 00:00:00,17,CEVICHE,3.0
2022-10-01 00:00:00,17,CEVICHE,4.0
2022-10-02 00:00:00,17,CEVICHE,1.0
2022-10-04 00:00:00,17,CEVICHE,1.0
2022-10-06 00:00:00,17,CEVICHE,2.0
2022-10-07 00:00:00,17,CEVICHE,1.0
2022-10-09 00:00:00,17,CEVICHE,1.0
2022-10-11 00:00:00,17,CEVICHE,1.0
2022-10-14 00:00:00,17,CEVICHE,3.0
2022-10-15 00:00:00,17,CEVICHE,4.0
2022-10-19 00:00:00,17,CEVICHE,1.0
2022-10-20 00:00:00,17,CEVICHE,1.0
2022-10-22 00:00:00,17,CEVICHE,9.0
2022-10-23 00:00:00,17,CEVICHE,1.0
2022-10-26 00:00:00,17,CEVICHE,1.0
2022-10-28 00:00:00,17,CEVICHE,1.0
2022-10-29 00:00:00,17,CEVICHE,6.0
2022-10-30 00:00:00,17,CEVICHE,3.0
2022-11-02 00:00:00,17,CEVICHE,1.0
2022-11-05 00:00:00,17,CEVICHE,2.0
2022-11-06 00:00:00,17,CEVICHE,2.0
2022-11-08 00:00:00,17,CEVICHE,1.0
2022-11-10 00:00:00,17,CEVICHE,1.0
2022-11-11 00:00:00,17,CEVICHE,3.0
2022-11-13 00:00:00,17,CEVICHE,1.0
2022-11-18 00:00:00,17,CEVICHE,1.0
2022-11-19 00:00:00,17,CEVICHE,4.0
2022-11-24 00:00:00,17,CEVICHE,2.0
2022-11-25 00:00:00,17,CEVICHE,1.0
2022-11-26 00:00:00,17,CEVICHE,3.0
2022-11-30 00:00:00,17,CEVICHE,1.0
2022-12-01 00:00:00,17,CEVICHE,1.0
2022-12-03 00:00:00,17,CEVICHE,2.0
2022-12-04 00:00:00,17,CEVICHE,4.0
2022-12-06 00:00:00,17,CEVICHE,2.0
2022-12-07 00:00:00,17,CEVICHE,4.0
2022-12-08 00:00:00,17,CEVICHE,1.0
2022-12-09 00:00:00,17,CEVICHE,1.0
2022-12-10 00:00:00,17,CEVICHE,3.0
2022-12-15 00:00:00,17,CEVICHE,18.0
2022-12-16 00:00:00,17,CEVICHE,5.0
2022-12-20 00:00:00,17,CEVICHE,2.0
2022-12-21 00:00:00,17,CEVICHE,1.0
2022-12-22 00:00:00,17,CEVICHE,3.0
2022-12-23 00:00:00,17,CEVICHE,1.0
2022-12-27 00:00:00,17,CEVICHE,4.0
2022-12-30 00:00:00,17,CEVICHE,2.0
2022-12-31 00:00:00,17,CEVICHE,2.0
2023-01-01 00:00:00,17,CEVICHE,19.0
2023-01-06 00:00:00,17,CEVICHE,6.0
2023-01-07 00:00:00,17,CEVICHE,4.0
2023-01-11 00:00:00,17,CEVICHE,1.0
